date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-10-10,10.6,8.4,12.9,10.0,0.0,243.0,10.8,29.5,1007.1,0
2013-10-11,13.4,9.2,17.4,6.0,0.0,61.0,18.7,48.6,1015.2,54
2013-10-12,12.4,9.4,14.3,24.5,0.0,76.0,12.6,54.0,1018.6,0
2013-10-13,8.0,3.6,11.8,0.0,0.0,208.0,9.0,24.8,1020.3,306
2013-10-14,9.2,2.4,16.6,0.0,0.0,119.0,10.1,36.7,1019.3,432
2013-10-15,10.4,7.3,12.9,5.5,0.0,162.0,11.5,32.8,1009.3,42
2013-10-16,8.3,4.7,10.9,0.0,0.0,270.0,9.4,22.3,1011.7,6
2013-10-17,10.7,5.2,15.2,4.0,0.0,207.0,24.1,62.6,1008.1,132
2013-10-18,9.1,1.6,12.6,0.0,0.0,299.0,20.2,56.5,1016.4,258
2013-10-19,7.3,0.3,13.3,0.2,0.0,117.0,11.9,28.4,1017.1,360
2013-10-20,15.3,11.9,19.4,0.0,0.0,206.0,13.3,28.8,1012.8,174
2013-10-21,14.5,10.7,18.4,0.0,0.0,218.0,14.8,35.3,1014.4,396
2013-10-22,14.8,8.8,21.3,0.0,0.0,141.0,11.5,30.2,1012.6,510
2013-10-23,16.0,13.3,19.9,0.0,0.0,175.0,16.6,43.2,1008.1,66
2013-10-24,13.0,5.6,17.8,0.0,0.0,235.0,12.2,36.4,1016.6,288
2013-10-25,10.5,3.9,15.6,0.9,0.0,121.0,9.0,22.0,1017.4,0
2013-10-26,15.3,12.8,19.4,3.4,0.0,201.0,14.0,36.4,1012.2,114
2013-10-27,15.6,11.8,19.5,3.0,0.0,210.0,25.9,60.8,1005.7,198
2013-10-28,15.1,11.8,20.5,1.0,0.0,212.0,30.6,75.6,1000.4,36
2013-10-29,11.7,7.9,15.2,0.0,0.0,227.0,23.0,51.1,1010.4,204
2013-10-30,8.0,4.3,12.8,0.0,0.0,232.0,16.9,43.9,1020.6,288
2013-10-31,6.1,1.6,12.0,0.0,0.0,182.0,10.4,31.7,1024.7,498
2013-11-01,8.1,3.9,11.3,0.2,0.0,202.0,14.8,29.5,1016.3,66
2013-11-02,10.1,7.0,12.9,2.8,0.0,192.0,15.1,34.2,1004.1,0
2013-11-03,9.4,6.8,11.4,1.6,0.0,215.0,16.6,38.5,1000.6,24
2013-11-04,8.7,6.1,12.1,1.9,0.0,191.0,27.7,54.7,992.0,18
2013-11-05,7.1,3.8,10.8,0.3,0.0,226.0,16.9,38.5,995.5,84
2013-11-06,6.5,4.2,9.3,8.3,0.0,222.0,19.1,49.7,997.3,12
2013-11-07,10.9,7.3,14.6,3.4,0.0,220.0,18.4,47.5,1004.2,6
2013-11-08,8.9,6.6,11.1,4.2,0.0,214.0,7.2,24.8,1009.7,36
2013-11-09,8.6,3.9,11.8,0.0,0.0,207.0,21.6,63.0,1006.9,144
2013-11-10,5.6,0.8,8.3,0.0,0.0,232.0,15.8,37.1,1006.2,6
2013-11-11,4.8,0.0,7.9,0.0,0.0,247.0,9.0,19.1,1026.8,30
2013-11-12,3.5,-0.8,6.6,0.2,0.0,166.0,9.0,20.5,1026.9,240
2013-11-13,5.9,1.2,9.4,0.0,0.0,271.0,14.0,32.0,1027.5,186
2013-11-14,3.4,0.3,7.9,0.0,0.0,163.0,7.6,19.1,1022.7,342
2013-11-15,4.1,3.1,4.8,0.0,0.0,57.0,6.1,18.0,1028.0,0
2013-11-16,1.9,-0.7,5.0,0.0,0.0,244.0,12.2,23.8,1029.5,0
2013-11-17,4.5,2.2,6.8,0.1,0.0,215.0,8.6,21.6,1025.2,0
2013-11-18,5.4,4.1,6.4,0.0,0.0,142.0,13.0,27.7,1013.2,0
2013-11-19,6.4,5.5,7.4,4.3,0.0,142.0,9.0,20.2,1007.1,0
2013-11-20,4.6,2.9,6.4,7.0,0.0,328.0,13.0,25.6,1001.9,0
2013-11-21,3.3,2.1,4.4,5.7,0.0,46.0,10.8,31.3,1004.8,0
2013-11-22,4.3,3.1,5.4,0.8,0.0,38.0,13.7,27.4,1009.6,0
2013-11-23,6.3,4.3,7.8,0.0,0.0,17.0,12.2,28.8,1016.1,0
2013-11-24,2.7,-0.7,5.4,0.4,0.0,309.0,15.8,58.3,1017.9,0
2013-11-25,0.5,-2.1,4.0,0.0,0.0,302.0,15.1,30.2,1024.9,408
2013-11-26,-0.9,-5.2,3.4,0.0,0.0,316.0,10.4,24.1,1031.1,378
2013-11-27,-0.6,-5.6,3.6,0.7,0.0,225.0,15.8,32.0,1030.0,42
2013-11-28,6.5,3.6,8.3,0.0,0.0,273.0,23.0,53.6,1023.7,84
2013-11-29,4.4,1.9,6.2,6.4,0.0,245.0,20.9,49.3,1015.6,0
2013-11-30,4.2,2.3,5.6,0.2,0.0,268.0,15.1,36.7,1013.8,0
2013-12-01,5.5,2.7,7.6,0.0,0.0,260.0,20.9,47.2,1023.5,0
2013-12-02,0.5,-2.9,4.9,0.0,0.0,235.0,6.8,17.6,1034.6,336
2013-12-03,-0.5,-3.1,2.5,0.0,0.0,201.0,7.9,16.6,1029.4,228
2013-12-04,0.2,-5.3,4.8,2.1,0.0,243.0,14.8,33.8,1021.1,0
2013-12-05,2.3,0.0,3.8,3.2,0.0,238.0,32.0,91.8,1010.9,12
2013-12-06,1.0,0.2,2.1,1.8,0.0,271.0,47.2,90.7,1003.1,0
2013-12-07,0.8,-0.1,1.7,0.4,0.0,278.0,29.5,69.5,1017.7,12
2013-12-08,3.3,-0.1,7.3,5.1,10.0,223.0,18.4,52.6,1019.9,0
2013-12-09,8.5,7.3,9.1,3.1,0.0,272.0,23.0,56.2,1020.9,0
2013-12-10,8.6,7.9,9.5,0.2,0.0,254.0,9.4,20.9,1033.6,0
2013-12-11,6.0,4.5,7.9,0.0,0.0,244.0,11.9,23.0,1033.7,0
2013-12-12,2.9,1.8,4.5,0.0,0.0,207.0,10.8,20.5,1029.9,0
2013-12-13,0.5,-1.0,1.8,0.0,0.0,225.0,9.0,18.7,1024.6,0
2013-12-14,1.2,-0.9,4.3,0.0,0.0,221.0,11.9,32.0,1024.9,0
2013-12-15,3.9,1.4,6.1,0.3,0.0,222.0,16.6,32.4,1027.4,0
2013-12-16,4.0,0.0,9.1,0.0,0.0,186.0,14.4,36.7,1026.3,390
2013-12-17,4.2,1.4,9.3,0.0,0.0,201.0,9.7,21.6,1024.8,234
2013-12-18,1.9,-0.6,4.7,0.0,0.0,151.0,9.7,20.5,1021.2,84
2013-12-19,3.1,0.9,5.6,0.1,0.0,163.0,15.5,28.4,1011.0,0
2013-12-20,3.2,0.9,5.8,0.0,0.0,198.0,11.2,33.1,1021.3,0
2013-12-21,3.9,1.3,6.7,2.9,0.0,208.0,23.8,46.4,1025.9,54
2013-12-22,7.8,4.4,10.2,2.8,0.0,211.0,23.0,43.6,1015.8,54
2013-12-23,6.2,4.0,9.5,0.0,0.0,213.0,19.4,41.0,1014.4,258
2013-12-24,8.2,6.3,10.0,0.0,0.0,166.0,24.5,44.6,1001.6,0
2013-12-25,7.7,5.1,9.6,2.1,0.0,157.0,13.0,39.2,994.3,6
2013-12-26,5.9,4.2,7.2,1.1,0.0,52.0,8.6,24.5,996.4,84
2013-12-27,6.3,5.4,7.8,0.0,0.0,202.0,20.5,45.0,1004.2,330
2013-12-28,7.5,5.4,9.5,3.9,0.0,175.0,14.8,33.1,1002.7,0
2013-12-29,5.4,2.8,7.2,1.6,0.0,221.0,16.6,43.2,1013.1,24
2013-12-30,2.0,-1.2,5.2,0.0,0.0,199.0,14.4,27.0,1025.9,396
2013-12-31,0.5,-1.6,4.6,0.0,0.0,141.0,12.6,25.9,1021.0,246
2014-01-01,0.8,-1.5,3.5,0.0,0.0,156.0,12.6,27.0,1013.5,30
2014-01-02,3.7,0.4,6.4,0.1,0.0,152.0,16.2,31.3,1007.0,0
2014-01-03,5.8,2.0,9.1,0.0,0.0,188.0,15.1,49.0,1009.1,276
2014-01-04,5.9,3.4,8.8,0.1,0.0,161.0,14.8,39.2,1008.1,96
2014-01-05,4.7,0.5,7.6,0.6,0.0,213.0,12.6,25.9,1005.3,0
2014-01-06,4.3,0.3,8.5,9.2,0.0,178.0,15.8,42.8,1011.3,84
2014-01-07,8.2,6.0,11.1,2.4,0.0,200.0,18.7,41.0,1013.6,372
2014-01-08,7.4,3.3,11.1,1.2,0.0,219.0,18.4,61.9,1015.9,42
2014-01-09,7.7,2.2,12.0,0.6,0.0,197.0,21.6,68.8,1007.0,0
2014-01-10,6.2,4.3,7.4,0.3,0.0,257.0,31.7,66.2,1010.2,6
2014-01-11,4.8,2.2,7.8,2.9,0.0,231.0,21.2,58.7,1012.9,348
2014-01-12,3.8,-0.8,6.1,0.0,0.0,266.0,27.4,71.3,1018.4,48
2014-01-13,1.3,-1.4,3.2,0.0,0.0,163.0,10.1,32.8,1014.0,18
2014-01-14,3.4,1.6,5.0,0.0,0.0,82.0,7.2,18.0,1009.3,0
2014-01-15,3.1,2.4,3.9,0.0,0.0,73.0,7.9,17.6,1010.9,0
2014-01-16,2.2,1.2,3.2,5.9,0.0,115.0,16.6,29.9,1006.9,0
2014-01-17,5.1,2.7,7.0,0.0,0.0,166.0,8.3,19.4,1004.2,12
2014-01-18,2.9,-0.2,5.8,0.0,0.0,116.0,13.0,43.6,1008.2,258
2014-01-19,0.5,-2.8,4.3,0.0,0.0,78.0,24.1,45.4,1007.6,0
2014-01-20,-2.5,-3.3,-1.8,0.1,0.0,65.0,20.2,34.9,1008.1,0
2014-01-21,-3.2,-4.6,-2.1,1.5,0.0,57.0,11.9,21.6,1012.4,0
2014-01-22,-5.3,-5.6,-4.6,0.0,20.0,70.0,14.0,25.2,1017.9,0
2014-01-23,-5.4,-6.0,-4.2,0.0,20.0,88.0,16.9,34.6,1020.2,48
2014-01-24,-7.3,-13.1,-4.9,0.2,20.0,70.0,20.9,36.4,1019.9,0
2014-01-25,-12.1,-13.6,-8.4,0.0,20.0,87.0,13.3,35.6,1024.3,354
2014-01-26,-11.4,-13.4,-8.4,0.0,20.0,101.0,17.6,37.1,1012.1,240
2014-01-27,-4.3,-8.4,-2.1,1.7,20.0,105.0,14.4,31.0,999.8,0
2014-01-28,-3.8,-6.4,-1.2,0.0,60.0,94.0,14.4,32.8,1006.3,0
2014-01-29,-6.3,-7.0,-5.3,0.0,60.0,88.0,21.2,38.9,1010.2,0
2014-01-30,-5.0,-6.4,-3.6,0.0,50.0,94.0,22.0,37.4,1014.6,0
2014-01-31,-1.9,-5.5,1.5,0.0,50.0,106.0,13.3,29.5,1011.3,60
2014-02-01,2.0,-1.8,5.8,0.2,40.0,150.0,14.8,32.4,1006.5,366
2014-02-02,2.2,1.2,3.6,0.7,20.0,164.0,7.6,18.4,1014.2,0
2014-02-03,1.4,-0.6,4.1,0.0,0.0,111.0,12.6,33.8,1017.3,60
2014-02-04,1.3,-1.9,6.1,0.0,0.0,155.0,13.3,28.4,1012.4,468
2014-02-05,0.5,-3.0,5.3,0.0,0.0,142.0,13.0,30.2,1005.0,444
2014-02-06,4.2,0.7,9.9,0.2,0.0,198.0,16.2,42.1,1005.5,264
2014-02-07,7.1,3.0,11.7,0.0,0.0,165.0,23.0,79.2,997.2,24
2014-02-08,6.2,2.1,9.7,1.3,0.0,188.0,19.1,49.0,999.1,198
2014-02-09,5.4,1.3,9.0,0.0,0.0,193.0,19.4,41.4,996.3,240
2014-02-10,4.0,-1.1,9.5,0.0,0.0,153.0,14.8,34.6,1000.6,426
2014-02-11,4.2,1.2,8.6,0.2,0.0,207.0,18.0,50.8,1000.9,24
2014-02-12,3.2,-0.8,8.5,0.0,0.0,202.0,13.7,31.0,1006.9,282
2014-02-13,5.1,0.4,10.1,1.1,0.0,158.0,18.0,43.9,998.0,300
2014-02-14,4.8,2.6,8.6,0.0,0.0,237.0,21.6,51.5,1005.5,234
2014-02-15,7.9,3.9,11.5,0.0,0.0,167.0,23.0,47.9,1001.5,0
2014-02-16,7.1,1.4,10.6,0.0,0.0,228.0,24.1,61.9,1006.3,204
2014-02-17,5.0,-0.6,10.7,0.0,0.0,226.0,14.0,31.0,1014.4,438
2014-02-18,4.1,-0.4,8.8,0.0,0.0,173.0,9.0,22.0,1016.4,240
2014-02-19,5.2,1.8,8.4,0.0,0.0,229.0,13.0,32.8,1011.0,0
2014-02-20,6.4,3.2,11.0,0.0,0.0,201.0,12.6,27.4,1011.9,114
2014-02-21,6.5,2.3,9.9,3.0,0.0,196.0,16.2,35.3,1006.3,12
2014-02-22,4.8,0.0,10.6,0.0,0.0,221.0,15.5,40.7,1014.4,492
2014-02-23,5.4,0.9,10.6,0.0,0.0,189.0,11.9,29.5,1022.7,540
2014-02-24,5.7,-1.2,12.8,0.0,0.0,133.0,15.8,40.0,1020.7,582
2014-02-25,6.1,-0.5,13.3,0.0,0.0,134.0,12.2,27.4,1015.0,558
2014-02-26,6.5,1.3,13.0,0.0,0.0,151.0,7.2,16.6,1016.6,396
2014-02-27,5.7,0.5,11.1,0.3,0.0,156.0,6.5,15.5,1016.0,228
2014-02-28,4.5,-0.9,7.7,0.0,0.0,146.0,9.7,28.4,1006.7,18
2014-03-01,3.7,-2.4,11.3,0.0,0.0,83.0,9.4,24.5,1004.2,474
2014-03-02,4.2,-1.9,10.5,0.0,0.0,129.0,7.2,21.2,1003.6,384
2014-03-03,4.7,-0.3,10.5,0.0,0.0,93.0,18.0,40.3,997.9,426
2014-03-04,5.9,3.3,11.6,0.2,0.0,82.0,10.8,27.7,1003.6,162
2014-03-05,6.3,3.0,10.9,0.1,0.0,328.0,7.2,23.8,1016.4,144
2014-03-06,6.4,-1.1,10.7,0.0,0.0,271.0,6.8,19.1,1029.2,162
2014-03-07,3.8,-1.6,10.2,0.0,0.0,164.0,7.2,27.0,1027.9,318
2014-03-08,6.1,1.0,12.6,0.0,0.0,82.0,7.2,24.5,1032.9,600
2014-03-09,7.5,-1.2,17.0,0.0,0.0,139.0,10.8,27.0,1032.9,582
2014-03-10,7.9,0.0,17.1,0.0,0.0,116.0,7.2,25.6,1027.1,630
2014-03-11,7.6,0.8,14.7,0.0,0.0,12.0,12.6,31.0,1031.2,612
2014-03-12,6.4,-0.4,14.7,0.0,0.0,71.0,7.2,22.7,1034.5,648
2014-03-13,7.8,-1.2,17.2,0.0,0.0,161.0,4.0,12.6,1028.0,648
2014-03-14,6.8,-0.6,13.4,1.3,0.0,258.0,10.1,26.6,1022.4,636
2014-03-15,8.5,5.6,12.2,4.4,0.0,276.0,37.1,77.0,1008.3,198
2014-03-16,9.1,5.5,11.3,0.7,0.0,279.0,38.5,79.9,1005.8,6
2014-03-17,10.0,6.2,12.2,0.0,0.0,270.0,32.0,61.6,1012.6,6
2014-03-18,9.5,5.7,13.3,1.9,0.0,254.0,19.1,55.8,1011.8,24
2014-03-19,8.9,6.4,10.6,1.4,0.0,255.0,23.0,50.8,1014.1,12
2014-03-20,12.2,4.9,18.9,0.0,0.0,211.0,17.3,31.7,1016.0,630
2014-03-21,14.2,4.9,21.6,0.6,0.0,224.0,29.9,73.8,1006.9,540
2014-03-22,7.9,4.4,11.1,1.3,0.0,185.0,9.7,28.4,1005.1,138
2014-03-23,6.6,3.6,9.2,0.0,0.0,232.0,7.2,22.3,1005.4,0
2014-03-24,4.9,3.1,7.3,8.0,0.0,296.0,9.4,31.0,1009.7,0
2014-03-25,3.7,0.1,8.5,3.6,0.0,282.0,10.8,33.1,1009.8,126
2014-03-26,5.5,0.3,10.6,0.0,0.0,113.0,13.0,32.4,1016.8,564
2014-03-27,6.6,1.0,12.4,0.0,0.0,70.0,15.1,38.5,1019.1,648
2014-03-28,6.0,1.5,9.3,0.0,0.0,54.0,11.2,22.7,1022.2,0
2014-03-29,8.8,0.7,15.9,0.0,0.0,64.0,7.9,21.2,1023.9,582
2014-03-30,11.2,3.8,19.2,0.0,0.0,81.0,7.6,24.5,1017.9,684
2014-03-31,10.2,4.3,16.0,0.0,0.0,345.0,6.8,27.4,1013.7,222
2014-04-01,8.7,3.4,15.5,0.0,0.0,45.0,7.9,27.7,1014.0,378
2014-04-02,11.2,4.0,18.5,0.0,0.0,100.0,14.4,30.2,1010.3,660
2014-04-03,12.6,5.6,21.1,0.0,0.0,99.0,8.3,31.7,1005.3,498
2014-04-04,9.9,5.1,15.4,0.0,0.0,62.0,17.3,33.1,1011.4,54
2014-04-05,9.5,6.9,14.1,0.0,0.0,84.0,13.7,36.7,1015.1,54
2014-04-06,12.2,7.0,17.7,1.1,0.0,244.0,6.8,27.7,1017.1,462
2014-04-07,14.8,10.2,19.9,0.1,0.0,211.0,10.4,25.6,1015.4,222
2014-04-08,12.3,6.0,18.7,6.4,0.0,228.0,23.0,72.7,1010.6,126
2014-04-09,8.4,5.4,12.8,2.6,0.0,269.0,27.7,76.7,1016.4,174
2014-04-10,7.7,4.4,8.9,0.0,0.0,331.0,15.5,42.1,1019.3,12
2014-04-11,8.8,3.0,12.4,2.0,0.0,185.0,6.5,20.2,1019.5,198
2014-04-12,10.7,7.7,15.3,0.7,0.0,256.0,5.4,22.0,1016.8,342
2014-04-13,10.9,6.6,14.9,2.1,0.0,259.0,17.6,50.4,1013.7,432
2014-04-14,7.0,4.1,11.2,4.8,0.0,269.0,25.9,91.8,1008.1,198
2014-04-15,7.1,4.4,11.5,0.7,0.0,304.0,22.3,60.1,1018.2,324
2014-04-16,7.4,1.9,12.4,0.0,0.0,29.0,9.4,26.6,1029.5,606
2014-04-17,7.9,0.1,13.7,5.3,0.0,189.0,12.6,34.2,1021.5,642
2014-04-18,7.5,3.8,10.7,2.2,0.0,193.0,10.4,38.2,1010.3,66
2014-04-19,12.1,2.5,20.9,0.0,0.0,36.0,15.8,37.4,1016.5,516
2014-04-20,14.9,10.6,19.4,0.7,0.0,71.0,16.9,38.9,1012.0,462
2014-04-21,13.3,10.3,18.6,0.2,0.0,83.0,15.8,37.8,1008.0,354
2014-04-22,14.3,9.2,20.3,0.5,0.0,93.0,8.3,26.6,1011.6,330
2014-04-23,14.5,9.3,20.7,0.0,0.0,66.0,7.6,22.7,1018.7,360
2014-04-24,13.2,9.2,19.4,0.0,0.0,26.0,7.6,24.1,1020.2,168
2014-04-25,15.8,9.5,21.6,0.0,0.0,65.0,14.8,40.0,1015.4,798
2014-04-26,15.7,9.5,21.2,0.0,0.0,75.0,11.9,33.1,1011.3,582
2014-04-27,13.5,10.2,18.1,0.0,0.0,73.0,14.4,34.9,1008.2,192
2014-04-28,15.0,9.5,20.4,0.0,0.0,62.0,13.7,41.8,1010.1,690
2014-04-29,15.8,7.6,22.0,0.0,0.0,27.0,6.8,22.0,1010.7,600
2014-04-30,15.8,10.6,21.4,0.0,0.0,15.0,7.9,27.0,1009.4,456
2014-05-01,13.4,7.7,18.4,22.3,0.0,226.0,11.2,38.5,1009.8,78
2014-05-02,5.0,3.5,7.7,7.5,0.0,51.0,16.9,38.2,1017.6,0
2014-05-03,8.2,2.2,13.4,0.0,0.0,23.0,10.4,34.2,1021.9,756
2014-05-04,6.3,1.6,9.9,0.0,0.0,280.0,12.2,32.4,1021.5,96
2014-05-05,8.2,1.1,13.9,0.0,0.0,186.0,6.8,20.2,1019.3,372
2014-05-06,13.0,4.0,19.5,0.0,0.0,138.0,13.7,38.9,1012.5,288
2014-05-07,13.8,8.5,18.4,0.0,0.0,229.0,16.6,44.6,1008.1,270
2014-05-08,12.6,7.8,16.8,2.8,0.0,227.0,16.6,44.3,1011.2,264
2014-05-09,13.6,8.0,19.3,0.4,0.0,225.0,21.6,57.6,1007.8,180
2014-05-10,12.4,7.9,17.2,7.2,0.0,226.0,20.5,44.6,1009.4,258
2014-05-11,12.1,9.4,16.3,0.7,0.0,225.0,22.7,53.3,1002.2,348
2014-05-12,11.2,7.4,14.7,0.7,0.0,240.0,22.0,50.8,1006.6,144
2014-05-13,11.3,6.9,15.7,0.0,0.0,269.0,15.5,41.0,1012.0,222
2014-05-14,9.2,4.1,13.5,1.8,0.0,291.0,15.8,43.9,1022.2,204
2014-05-15,10.7,5.0,15.4,0.0,0.0,327.0,15.5,45.0,1029.4,228
2014-05-16,13.0,6.6,18.5,0.0,0.0,10.0,21.2,47.2,1027.0,672
2014-05-17,14.3,10.0,20.5,6.3,0.0,356.0,18.7,50.8,1019.1,462
2014-05-18,11.4,9.3,13.8,5.6,0.0,23.0,9.4,26.6,1012.4,24
2014-05-19,14.2,10.4,19.6,0.0,0.0,129.0,9.4,24.1,1011.1,252
2014-05-20,19.1,10.2,26.6,0.0,0.0,113.0,7.9,31.0,1013.8,858
2014-05-21,21.1,12.0,27.8,0.0,0.0,114.0,10.1,30.6,1014.3,852
2014-05-22,22.8,15.0,29.4,0.0,0.0,122.0,14.4,40.7,1009.4,864
2014-05-23,20.0,15.7,24.7,2.8,0.0,186.0,12.2,32.4,1008.6,522
2014-05-24,17.8,14.0,22.1,0.0,0.0,325.0,7.2,18.4,1013.9,228
2014-05-25,18.6,12.0,23.9,0.0,0.0,278.0,7.6,24.1,1019.2,834
2014-05-26,19.6,13.0,24.9,0.0,0.0,54.0,17.3,47.2,1017.1,762
2014-05-27,15.8,10.5,20.4,15.0,0.0,41.0,18.7,43.6,1009.9,36
2014-05-28,10.2,7.5,11.3,20.0,0.0,31.0,18.7,34.2,1011.4,0
2014-05-29,8.7,5.6,10.9,0.0,0.0,28.0,13.7,33.1,1017.3,0
2014-05-30,12.9,4.1,19.9,0.0,0.0,306.0,12.2,36.0,1019.4,612
2014-05-31,14.2,6.4,20.2,0.0,0.0,280.0,13.7,36.0,1018.7,816
2014-06-01,13.7,8.7,18.5,0.0,0.0,286.0,10.8,24.8,1019.6,822
2014-06-02,14.7,8.0,20.2,0.0,0.0,7.0,11.9,37.4,1018.7,642
2014-06-03,15.9,12.1,20.0,0.0,0.0,24.0,7.2,22.3,1014.8,198
2014-06-04,17.4,13.0,22.2,0.0,0.0,106.0,8.6,24.8,1010.1,330
2014-06-05,15.9,10.5,19.9,0.3,0.0,202.0,15.1,59.4,1011.9,390
2014-06-06,17.1,7.5,23.9,0.0,0.0,176.0,5.8,25.9,1018.1,876
2014-06-07,21.3,10.8,28.8,0.0,0.0,179.0,7.2,23.0,1016.3,870
2014-06-08,25.4,14.5,32.8,0.0,0.0,162.0,6.8,37.8,1017.6,804
2014-06-09,24.8,19.6,30.3,0.0,0.0,53.0,14.0,42.1,1018.7,756
2014-06-10,24.7,20.4,30.3,0.0,0.0,83.0,13.7,51.1,1018.6,492
2014-06-11,22.2,18.5,29.1,0.0,0.0,15.0,10.1,53.6,1021.1,270
2014-06-12,19.0,13.1,23.2,0.0,0.0,304.0,15.1,40.0,1023.7,768
2014-06-13,15.6,12.1,19.2,1.3,0.0,282.0,17.3,62.3,1017.4,138
2014-06-14,14.7,9.8,20.0,3.9,0.0,319.0,13.7,47.2,1016.4,300
2014-06-15,15.5,7.5,21.7,0.0,0.0,302.0,6.8,25.9,1020.3,348
2014-06-16,16.1,8.0,21.5,0.0,0.0,308.0,9.7,38.2,1018.1,702
2014-06-17,17.8,12.8,22.9,0.0,0.0,321.0,9.4,26.3,1018.6,276
2014-06-18,17.4,8.1,24.2,0.0,0.0,308.0,9.4,34.9,1018.4,858
2014-06-19,15.3,10.9,19.1,0.1,0.0,269.0,22.3,54.0,1013.3,60
2014-06-20,15.2,12.1,19.7,0.0,0.0,287.0,23.8,48.6,1011.6,216
2014-06-21,13.8,11.3,17.9,0.3,0.0,268.0,20.5,52.6,1013.9,90
2014-06-22,15.1,10.8,20.2,0.7,0.0,280.0,22.0,52.6,1015.6,372
2014-06-23,14.0,6.9,19.8,0.0,0.0,281.0,16.9,50.8,1018.8,492
2014-06-24,13.7,8.6,19.5,5.8,0.0,270.0,10.1,53.6,1015.5,66
2014-06-25,12.1,10.2,13.7,10.0,0.0,50.0,9.4,22.7,1012.8,0
2014-06-26,14.8,6.8,20.2,0.0,0.0,342.0,5.0,16.6,1015.8,522
2014-06-27,17.4,7.9,23.8,0.0,0.0,174.0,7.6,32.4,1015.7,660
2014-06-28,18.7,14.2,24.2,0.3,0.0,200.0,10.1,34.6,1010.5,264
2014-06-29,16.9,12.4,22.1,1.1,0.0,235.0,13.7,41.8,1005.7,66
2014-06-30,16.2,11.6,21.8,2.1,0.0,277.0,13.0,50.8,1011.6,408
2014-07-01,15.7,10.2,21.2,0.0,0.0,274.0,13.3,35.3,1016.9,564
2014-07-02,15.7,8.5,21.7,0.0,0.0,268.0,14.0,38.5,1019.8,516
2014-07-03,18.3,9.9,25.4,0.0,0.0,253.0,10.1,36.4,1021.8,762
2014-07-04,23.0,11.8,31.9,0.0,0.0,145.0,11.2,35.3,1013.6,870
2014-07-05,23.1,19.2,29.6,0.0,0.0,138.0,10.4,32.0,1006.7,210
2014-07-06,24.5,17.6,31.0,0.0,0.0,202.0,10.1,30.2,1010.8,714
2014-07-07,22.1,18.4,26.6,3.5,0.0,321.0,15.8,36.4,1014.1,372
2014-07-08,20.3,17.5,29.0,12.5,0.0,31.0,12.2,71.6,1006.7,180
2014-07-09,20.2,16.5,27.6,22.7,0.0,84.0,12.6,48.2,1003.2,180
2014-07-10,21.5,16.3,28.8,1.7,0.0,35.0,14.0,49.0,1007.0,516
2014-07-11,20.9,14.6,27.5,3.1,0.0,18.0,15.8,72.0,1010.3,798
2014-07-12,17.2,13.9,22.7,0.0,0.0,355.0,14.0,40.7,1010.3,576
2014-07-13,16.5,11.3,23.1,8.8,0.0,249.0,9.7,53.3,1008.1,504
2014-07-14,20.1,14.9,25.4,0.0,0.0,216.0,14.0,33.1,1010.4,450
2014-07-15,21.1,15.5,25.8,0.0,0.0,264.0,10.4,34.9,1018.4,624
2014-07-16,22.3,17.3,26.8,0.0,0.0,312.0,8.3,28.4,1020.7,546
2014-07-17,22.8,17.0,28.5,0.0,0.0,351.0,7.6,28.1,1020.9,660
2014-07-18,24.0,16.1,30.5,0.0,0.0,8.0,6.5,18.7,1019.2,906
2014-07-19,25.5,16.3,32.5,0.0,0.0,51.0,7.6,28.1,1015.5,864
2014-07-20,27.0,18.5,34.0,0.0,0.0,50.0,8.6,29.2,1010.3,684
2014-07-21,24.9,19.6,29.6,0.0,0.0,54.0,19.1,40.7,1009.8,390
2014-07-22,24.0,17.4,30.0,0.0,0.0,38.0,17.6,46.4,1015.5,696
2014-07-23,22.7,16.7,28.9,0.0,0.0,34.0,17.6,50.0,1017.5,750
2014-07-24,18.2,15.9,21.6,4.7,0.0,38.0,13.7,34.9,1016.4,12
2014-07-25,18.8,17.0,22.5,3.1,0.0,57.0,13.0,36.7,1014.0,18
2014-07-26,22.1,16.2,29.3,0.0,0.0,88.0,7.9,31.7,1013.5,510
2014-07-27,23.2,17.8,30.9,2.9,0.0,87.0,7.2,37.4,1013.1,354
2014-07-28,23.1,19.1,27.1,2.8,0.0,334.0,9.7,26.6,1011.6,312
2014-07-29,23.0,19.9,29.6,0.1,0.0,25.0,9.0,33.5,1007.2,366
2014-07-30,21.2,18.8,26.9,0.6,0.0,248.0,11.5,35.3,1007.0,120
2014-07-31,20.7,14.9,25.4,0.0,0.0,297.0,13.0,31.0,1013.4,750
2014-08-01,21.3,12.9,27.3,0.0,0.0,156.0,8.6,32.8,1013.6,696
2014-08-02,23.4,19.3,29.6,0.6,0.0,94.0,13.3,49.0,1009.7,444
2014-08-03,22.7,18.5,29.8,2.2,0.0,201.0,10.8,29.9,1008.9,462
2014-08-04,20.1,17.6,23.2,4.8,0.0,264.0,10.1,26.3,1013.4,84
2014-08-05,19.8,15.1,25.0,0.8,0.0,299.0,10.1,32.8,1016.1,300
2014-08-06,19.6,13.6,25.7,0.0,0.0,266.0,7.2,23.4,1016.9,516
