date,windturbines_mw
2017-05-11,377263.9
2017-05-12,926598.73
2017-05-13,84111.99
2017-05-14,53031.73
2017-05-15,110324.63
2017-05-16,48061.98
2017-05-17,152182.26
2017-05-18,310212.73
2017-05-19,226683.53
2017-05-20,376930.66
2017-05-21,106155.46
2017-05-22,51737.159999999996
2017-05-23,152691.18
2017-05-24,545875.41
2017-05-25,222602.99
2017-05-26,143304.06
2017-05-27,143195.77
2017-05-28,269405.98
2017-05-29,65647.97
2017-05-30,224064.73
2017-05-31,527293.68
2017-06-01,120674.28
2017-06-02,99478.24
2017-06-03,200798.66
2017-06-04,692818.06
2017-06-05,69117.14
2017-06-06,307489.97
2017-06-07,35666.03
2017-06-08,239541.08
2017-06-09,441914.73
2017-06-10,843186.33
2017-06-11,132716.93
2017-06-12,1002211.86
2017-06-13,610526.86
2017-06-14,149305.75
2017-06-15,69894.48
2017-06-16,592493.51
2017-06-17,598243.4
2017-06-18,76803.24
2017-06-19,21963.84
2017-06-20,188636.09
2017-06-21,99635.59
2017-06-22,234149.96
2017-06-23,548845.19
2017-06-24,437147.51
2017-06-25,395205.47
2017-06-26,273891.84
2017-06-27,90105.51
2017-06-28,215146.21
2017-06-29,331584.8
2017-06-30,746200.22
2017-07-01,346285.86
2017-07-02,123223.65
2017-07-03,146464.94
2017-07-04,787945.08
2017-07-05,66788.57
2017-07-06,797472.62
2017-07-07,188112.43
2017-07-08,99815.29
2017-07-09,647542.87
2017-07-10,820222.44
2017-07-11,141217.44
2017-07-12,919819.68
2017-07-13,452348.0
2017-07-14,37193.95
2017-07-15,91359.86
2017-07-16,156761.61
2017-07-17,124353.87
2017-07-18,64402.68
2017-07-19,185551.86
2017-07-20,164614.49
2017-07-21,146255.85
2017-07-22,180299.94
2017-07-23,237459.49
2017-07-24,70300.64
2017-07-25,291180.22
2017-07-26,461496.71
2017-07-27,147185.27
2017-07-28,275279.52
2017-07-29,312053.14
2017-07-30,415312.8
2017-07-31,127049.76
2017-08-01,54565.67
2017-08-02,123647.9
2017-08-03,384490.65
2017-08-04,201898.84
2017-08-05,300993.48
2017-08-06,386555.38
2017-08-07,184274.12
2017-08-08,425698.24
2017-08-09,629996.67
2017-08-10,546621.1
2017-08-11,142187.78
2017-08-12,854415.77
2017-08-13,177824.78
2017-08-14,89537.65
2017-08-15,337418.08
2017-08-16,98347.72
2017-08-17,166638.75
2017-08-18,141405.92
2017-08-19,374998.74
2017-08-20,311850.13
2017-08-21,413931.3
2017-08-22,195509.98
2017-08-23,40880.18
2017-08-24,150534.03
2017-08-25,135608.78
2017-08-26,40097.42
2017-08-27,272680.54
2017-08-28,31483.55
2017-08-29,130235.28
2017-08-30,294377.74
2017-08-31,368427.34
2017-09-01,120764.85
2017-09-02,152721.68
2017-09-03,256362.79
2017-09-04,51272.43
2017-09-05,63946.67
2017-09-06,338619.71
2017-09-07,82179.85
2017-09-08,192461.68
2017-09-09,579343.8
2017-09-10,398334.5
2017-09-11,173838.87
2017-09-12,923084.65
2017-09-13,974528.02
2017-09-14,880425.35
2017-09-15,502314.21
2017-09-16,104638.68
2017-09-17,25740.36
2017-09-18,58940.58
2017-09-19,84433.42
2017-09-20,164307.28
2017-09-21,43704.91
2017-09-22,14013.23
2017-09-23,38516.67
2017-09-24,78245.84
2017-09-25,117671.01
2017-09-26,201616.83
2017-09-27,195179.44
2017-09-28,207195.55
2017-09-29,254735.48
2017-09-30,377291.9
2017-10-01,494008.63
2017-10-02,358276.52
2017-10-03,589942.66
2017-10-04,690040.73
2017-10-05,173772.09
2017-10-06,94494.84
2017-10-07,139397.1
2017-10-08,170563.94
2017-10-09,190025.02
2017-10-10,357228.07
2017-10-11,808329.84
2017-10-12,827190.19
2017-10-13,372924.38
2017-10-14,365190.93
2017-10-15,197023.37
2017-10-16,313635.93
2017-10-17,271749.46
2017-10-18,56621.56
2017-10-19,134567.15
2017-10-20,257153.08
2017-10-21,193045.2
2017-10-22,361779.76
2017-10-23,204995.41
2017-10-24,223390.43
2017-10-25,642843.78
2017-10-26,417372.58
2017-10-27,760805.29
2017-10-28,1169797.59
2017-10-29,1108541.83
2017-10-30,742510.65
2017-10-31,379145.95
2017-11-01,837519.29
2017-11-02,345925.93
2017-11-03,85287.58
2017-11-04,607675.12
2017-11-05,141503.01
2017-11-06,122964.74
2017-11-07,150055.38
2017-11-08,179414.22
2017-11-09,591375.87
2017-11-10,652439.63
2017-11-11,805552.29
2017-11-12,522925.93
2017-11-13,221265.53
2017-11-14,409594.56
2017-11-15,162141.13
2017-11-16,121225.04
2017-11-17,243112.31
2017-11-18,864958.95
2017-11-19,1095540.42
2017-11-20,541610.0
2017-11-21,235578.28
2017-11-22,662260.15
2017-11-23,937944.47
2017-11-24,430606.13
2017-11-25,210897.73
2017-11-26,721737.64
2017-11-27,950907.87
2017-11-28,727019.08
2017-11-29,181153.34
2017-11-30,33031.46
2017-12-01,878166.1
2017-12-02,230492.66
2017-12-03,225534.24
2017-12-04,761128.53
2017-12-05,247179.06
2017-12-06,624545.83
2017-12-07,312138.96
2017-12-08,399828.94
2017-12-09,553187.95
2017-12-10,912179.9
2017-12-11,272293.83
2017-12-12,975401.39
2017-12-13,889182.6
2017-12-14,928727.63
2017-12-15,194743.51
2017-12-16,298014.23
2017-12-17,249681.78
2017-12-18,137118.87
2017-12-19,163702.26
2017-12-20,90931.15
2017-12-21,490766.45
2017-12-22,468890.97
2017-12-23,1087815.91
2017-12-24,1216042.35
2017-12-25,773358.35
2017-12-26,855174.13
2017-12-27,480691.15
2017-12-28,476444.9
2017-12-29,688065.47
2017-12-30,859809.13
2017-12-31,884852.41
2018-01-01,904602.58
2018-01-02,535645.63
2018-01-03,682581.98
2018-01-04,732968.15
2018-01-05,801000.89
2018-01-06,170660.12
2018-01-07,265349.4
2018-01-08,213936.66
2018-01-09,105635.82
2018-01-10,278905.32
2018-01-11,303970.17
2018-01-12,409567.9
2018-01-13,442198.12
2018-01-14,459446.32
2018-01-15,940340.35
2018-01-16,852825.5
2018-01-17,726232.28
2018-01-18,992805.35
2018-01-19,263605.64
2018-01-20,193352.74
2018-01-21,33934.85
2018-01-22,373439.36
2018-01-23,319750.26
2018-01-24,968301.62
2018-01-25,507805.0
2018-01-26,74985.21
2018-01-27,269169.54
2018-01-28,1186515.18
2018-01-29,1283436.61
2018-01-30,827297.44
2018-01-31,872254.9
2018-02-01,430731.67
2018-02-02,468112.26
2018-02-03,487926.48
2018-02-04,328525.99
2018-02-05,150101.37
2018-02-06,190514.53
2018-02-07,137112.59
2018-02-08,151614.41
2018-02-09,269635.54
2018-02-10,933316.26
2018-02-11,403342.47
2018-02-12,797582.21
2018-02-13,180939.65
2018-02-14,113956.98
2018-02-15,540455.54
2018-02-16,515401.11
2018-02-17,91919.2
2018-02-18,76701.26
2018-02-19,110262.54
2018-02-20,183812.12
2018-02-21,174353.18
2018-02-22,205096.84
2018-02-23,256227.65
2018-02-24,561203.53
2018-02-25,241597.85
2018-02-26,311424.2
2018-02-27,321835.3
2018-02-28,540791.86
2018-03-01,1163242.31
2018-03-02,142566.22
2018-03-03,383835.62
2018-03-04,470855.57
2018-03-05,223198.57
2018-03-06,88597.4
2018-03-07,118909.78
2018-03-08,90732.71
2018-03-09,328708.6
2018-03-10,1099782.71
2018-03-11,94125.63
2018-03-12,697837.74
2018-03-13,625868.54
2018-03-14,180862.1
2018-03-15,730672.31
2018-03-16,934175.6
2018-03-17,1186336.56
2018-03-18,1109890.37
2018-03-19,256020.31
2018-03-20,332707.06
2018-03-21,235457.53
2018-03-22,560805.02
2018-03-23,57917.72
2018-03-24,77013.86
2018-03-25,56958.03
2018-03-26,98877.35
2018-03-27,85473.06
2018-03-28,477365.6
2018-03-29,775414.23
2018-03-30,287802.61
2018-03-31,459696.09
2018-04-01,853938.79
2018-04-02,138219.5
2018-04-03,477871.32
2018-04-04,386171.59
2018-04-05,152920.97
2018-04-06,139361.12
2018-04-07,57434.16
2018-04-08,140281.7
2018-04-09,151367.73
2018-04-10,308391.99
2018-04-11,201411.86000000002
2018-04-12,893741.2
2018-04-13,524807.42
2018-04-14,440237.1
2018-04-15,89091.5
2018-04-16,67189.39
2018-04-17,102862.64
2018-04-18,78331.6
2018-04-19,76270.14
2018-04-20,234105.12
2018-04-21,167591.0
2018-04-22,113817.86
2018-04-23,438935.14
2018-04-24,417963.68
2018-04-25,663019.9
2018-04-26,496504.06
2018-04-27,204788.11000000002
2018-04-28,206933.68
2018-04-29,159688.82
2018-04-30,672765.45
2018-05-01,808175.53
2018-05-02,110787.33
2018-05-03,332889.02
2018-05-04,824623.2
2018-05-05,197438.5
2018-05-06,149688.34
2018-05-07,171803.04
2018-05-08,323661.02
2018-05-09,107952.25
2018-05-10,313240.25
2018-05-11,314035.64
2018-05-12,441873.91
2018-05-13,472309.87
2018-05-14,574407.31
2018-05-15,270138.69
2018-05-16,139349.89
2018-05-17,461157.1
2018-05-18,145670.57
2018-05-19,86797.07
2018-05-20,297972.63
2018-05-21,476319.96
2018-05-22,216890.95
2018-05-23,353183.48
2018-05-24,522404.2
2018-05-25,309670.9
2018-05-26,108435.11
2018-05-27,165612.81
2018-05-28,307080.82
2018-05-29,440142.43
2018-05-30,212578.35
2018-05-31,179243.38
2018-06-01,282442.22
2018-06-02,78674.78
2018-06-03,143901.32
2018-06-04,317857.9
2018-06-05,208934.29
2018-06-06,401402.78
2018-06-07,385684.11
2018-06-08,102238.73
2018-06-09,190259.34
2018-06-10,295662.17
2018-06-11,361077.31
2018-06-12,643995.11
2018-06-13,191526.72
2018-06-14,100863.51
2018-06-15,60896.67
2018-06-16,80394.65
2018-06-17,229641.56
2018-06-18,153284.23
2018-06-19,305355.95
2018-06-20,145218.59
2018-06-21,623505.06
2018-06-22,711693.04
2018-06-23,712606.8
2018-06-24,279673.96
2018-06-25,166939.07
2018-06-26,153985.47
2018-06-27,210710.25
2018-06-28,337015.32
2018-06-29,310228.01
2018-06-30,310798.42
2018-07-01,394866.36
2018-07-02,61562.35
2018-07-03,158522.39
2018-07-04,694865.78
2018-07-05,221038.72
2018-07-06,283620.33
2018-07-07,429817.76
2018-07-08,277483.41
2018-07-09,190034.44
2018-07-10,342533.43
2018-07-11,214534.32
2018-07-12,930732.98
2018-07-13,253962.0
2018-07-14,199498.73
2018-07-15,77381.34
2018-07-16,49740.0
2018-07-17,156116.63
2018-07-18,455561.21
2018-07-19,296306.5
2018-07-20,99796.62
2018-07-21,115144.14
2018-07-22,83258.04
2018-07-23,110457.9
2018-07-24,39086.75
2018-07-25,80736.93
2018-07-26,159143.31
2018-07-27,237624.03
2018-07-28,214792.78
2018-07-29,118500.93
2018-07-30,178938.69
2018-07-31,205776.34
2018-08-01,540565.4
2018-08-02,15149.21
2018-08-03,586471.62
2018-08-04,457505.01
2018-08-05,327927.39
2018-08-06,156170.06
2018-08-07,198380.67
2018-08-08,349307.33
2018-08-09,206758.32
2018-08-10,124729.6
2018-08-11,115557.2
2018-08-12,1377970.65
2018-08-13,197642.68
2018-08-14,416922.42
2018-08-15,199250.62
2018-08-16,121378.33
2018-08-17,238103.83
2018-08-18,77325.89
2018-08-19,85384.64
2018-08-20,322595.55
2018-08-21,82108.06
2018-08-22,84491.29
2018-08-23,142417.48
2018-08-24,294863.04
2018-08-25,351334.74
2018-08-26,248455.49
2018-08-27,613002.54
2018-08-28,133083.93
2018-08-29,238922.35
2018-08-30,414045.45
2018-08-31,249449.71
2018-09-01,820285.08
2018-09-02,126865.07
2018-09-03,675781.17
2018-09-04,101482.34
2018-09-05,300055.95
2018-09-06,158878.73
2018-09-07,326542.36
2018-09-08,254446.25
2018-09-09,58099.59
2018-09-10,101480.71
2018-09-11,140464.56
2018-09-12,1220524.99
2018-09-13,45829.01
2018-09-14,38058.53
2018-09-15,317133.71
2018-09-16,88212.54
2018-09-17,122011.15
2018-09-18,284601.04
2018-09-19,278550.32
2018-09-20,297438.22
2018-09-21,824001.01
2018-09-22,814921.36
2018-09-23,368841.32
2018-09-24,1029454.9
2018-09-25,347510.68
2018-09-26,669983.61
2018-09-27,479299.86
2018-09-28,544001.04
2018-09-29,181727.33
2018-09-30,246004.51
2018-10-01,161165.54
2018-10-02,108229.59
2018-10-03,270066.43
2018-10-04,563595.51
2018-10-05,316783.4
2018-10-06,115741.91
2018-10-07,57013.08
2018-10-08,512264.67
2018-10-09,137132.23
2018-10-10,279085.55
2018-10-11,397371.29
2018-10-12,1318347.23
2018-10-13,319601.19
2018-10-14,603786.42
2018-10-15,376095.99
2018-10-16,66239.68
2018-10-17,12008.86
2018-10-18,129350.69
2018-10-19,61648.69
2018-10-20,144203.79
2018-10-21,98507.93
2018-10-22,401405.56
2018-10-23,1220603.56
2018-10-24,987826.87
2018-10-25,1031469.77
2018-10-26,499786.02
2018-10-27,646654.88
2018-10-28,507723.68
2018-10-29,787990.79
2018-10-30,998062.1900000001
2018-10-31,600416.64
2018-11-01,37570.62
2018-11-02,663194.52
2018-11-03,276909.4
2018-11-04,507579.12
2018-11-05,128340.56999999999
2018-11-06,201787.84
2018-11-07,85946.61
2018-11-08,533948.05
2018-11-09,434140.16000000003
2018-11-10,647770.1
2018-11-11,544213.2
2018-11-12,867509.84
2018-11-13,486538.33999999997
2018-11-14,299414.91
2018-11-15,258396.38
2018-11-16,516469.97
2018-11-17,399626.57
2018-11-18,317928.44
2018-11-19,760609.14
2018-11-20,982958.59
2018-11-21,486440.41
2018-11-22,193869.41
2018-11-23,81182.64
2018-11-24,54064.08
2018-11-25,146493.78
2018-11-26,271382.17
2018-11-27,89221.69
2018-11-28,508495.23
2018-11-29,964956.75
2018-11-30,587216.28
2018-12-01,144781.04
2018-12-02,575079.88
2018-12-03,244492.67
2018-12-04,651154.49
2018-12-05,126028.24
2018-12-06,190800.34
2018-12-07,322983.36
2018-12-08,181237.58000000002
2018-12-09,367728.56
2018-12-10,326801.27
2018-12-11,553306.66
2018-12-12,279962.96
2018-12-13,166329.78
2018-12-14,147242.38999999998
2018-12-15,97010.63
2018-12-16,310694.1
2018-12-17,119237.75
2018-12-18,280917.58
2018-12-19,608791.33
2018-12-20,279613.09
2018-12-21,846277.97
2018-12-22,747292.17
2018-12-23,470980.88
2018-12-24,493981.8
2018-12-25,952055.95
2018-12-26,743809.79
2018-12-27,525518.6900000001
2018-12-28,438598.98
2018-12-29,651860.37
2018-12-30,1005581.92
2018-12-31,246297.78
2019-01-01,1296581.62
2019-01-02,375008.42
2019-01-03,158560.07
2019-01-04,375617.73
2019-01-05,501402.72
2019-01-06,149523.31
2019-01-07,438900.15
2019-01-08,53838.47
2019-01-09,420013.45
2019-01-10,630578.85
2019-01-11,543028.17
2019-01-12,79939.76
2019-01-13,1259027.18
2019-01-14,1385672.3
2019-01-15,1359921.88
2019-01-16,1016603.94
2019-01-17,1015179.53
2019-01-18,502405.84
2019-01-19,91737.16
2019-01-20,45582.43
2019-01-21,153183.33
2019-01-22,228494.26
2019-01-23,362328.35
2019-01-24,111606.31
2019-01-25,103806.22
2019-01-26,494378.19
2019-01-27,685899.0
2019-01-28,430911.86
2019-01-29,422768.13
2019-01-30,584094.25
2019-01-31,295910.65
2019-02-01,1185191.48
2019-02-02,144642.97
2019-02-03,205120.65
2019-02-04,660418.56
2019-02-05,732275.66
2019-02-06,151515.46
2019-02-07,660192.99
2019-02-08,31496.06
2019-02-09,251534.93
2019-02-10,421289.44
2019-02-11,682928.24
2019-02-12,522971.47
2019-02-13,760692.9
2019-02-14,263295.43
2019-02-15,164450.79
2019-02-16,507752.18
2019-02-17,198379.99
2019-02-18,265231.42
2019-02-19,815469.65
2019-02-20,529632.05
2019-02-21,655205.12
2019-02-22,470303.79
2019-02-23,186667.59
2019-02-24,139069.27
2019-02-25,281950.34
2019-02-26,216423.19
2019-02-27,305274.35
2019-02-28,723168.47
2019-03-01,573645.78
2019-03-02,376537.81
2019-03-03,1089792.75
2019-03-04,351332.55
2019-03-05,560931.16
2019-03-06,388574.4
2019-03-07,380956.0
2019-03-08,57948.16
2019-03-09,364094.59
2019-03-10,460514.75
2019-03-11,305681.58
2019-03-12,322505.96
2019-03-13,1285784.27
2019-03-14,1127056.03
2019-03-15,1238085.21
2019-03-16,978279.99
2019-03-17,974616.18
2019-03-18,1149168.66
2019-03-19,356224.82
2019-03-20,303127.77
2019-03-21,246795.5
2019-03-22,133051.49
2019-03-23,323270.77
2019-03-24,149554.15
2019-03-25,625549.87
2019-03-26,778700.65
2019-03-27,407096.59
2019-03-28,218147.56
2019-03-29,161183.54
2019-03-30,221499.48
2019-03-31,351602.7
2019-04-01,733785.34
2019-04-02,496274.95
2019-04-03,1319733.98
2019-04-04,464795.51
2019-04-05,281304.18
2019-04-06,107762.56
2019-04-07,395030.97000000003
2019-04-08,104644.19
2019-04-09,242892.08
2019-04-10,169633.52
2019-04-11,295623.96
2019-04-12,356323.36
2019-04-13,299945.77
2019-04-14,411098.67
2019-04-15,368770.17
2019-04-16,442991.25
2019-04-17,400740.69
2019-04-18,416922.34
2019-04-19,331886.63
2019-04-20,157156.63
2019-04-21,137450.83
2019-04-22,597309.02
2019-04-23,1136582.11
2019-04-24,704697.3
2019-04-25,341445.12
2019-04-26,578643.61
2019-04-27,318144.45
2019-04-28,196261.17
2019-04-29,541149.77
2019-04-30,288557.45
2019-05-01,701292.04
2019-05-02,608590.65
2019-05-03,1145616.32
2019-05-04,249227.85
2019-05-05,180145.82
2019-05-06,347143.06
2019-05-07,492082.31
2019-05-08,77961.0
2019-05-09,604272.09
2019-05-10,502642.83
2019-05-11,313713.6
2019-05-12,485815.67
2019-05-13,335236.52
2019-05-14,415350.97000000003
2019-05-15,402127.29
2019-05-16,385578.34
2019-05-17,123925.48
2019-05-18,235199.0
2019-05-19,192138.94
2019-05-20,197159.02
2019-05-21,167807.27
2019-05-22,724102.35
2019-05-23,168232.74
2019-05-24,212553.13
2019-05-25,245143.16
2019-05-26,463709.48
2019-05-27,376018.24
2019-05-28,135031.09
2019-05-29,196330.92
2019-05-30,346772.62
2019-05-31,221860.23
2019-06-01,106779.59
2019-06-02,442730.72000000003
2019-06-03,694050.51
2019-06-04,300191.49
2019-06-05,413243.64
2019-06-06,526637.96
2019-06-07,370108.22
2019-06-08,202503.52
2019-06-09,265582.41
2019-06-10,170394.33
2019-06-11,194722.65
2019-06-12,1161362.49
2019-06-13,141224.54
2019-06-14,238565.49
2019-06-15,650002.57
2019-06-16,183028.55
2019-06-17,49868.55
2019-06-18,248095.44
2019-06-19,214678.36
2019-06-20,185377.73
2019-06-21,109033.08
2019-06-22,230025.66
2019-06-23,250160.72
2019-06-24,238993.07
2019-06-25,263011.84
2019-06-26,406123.26
2019-06-27,524290.6
2019-06-28,124931.03
2019-06-29,66919.09
2019-06-30,418127.13
2019-07-01,491520.55
2019-07-02,678926.89
2019-07-03,1106552.17
2019-07-04,191389.56
2019-07-05,216816.99
2019-07-06,179722.75
2019-07-07,611078.7
2019-07-08,140016.29
2019-07-09,118696.35
2019-07-10,80503.65
2019-07-11,222754.82
2019-07-12,1201285.64
2019-07-13,212111.18
2019-07-14,160684.86
2019-07-15,204809.18
2019-07-16,389115.07
2019-07-17,109655.89
2019-07-18,57293.45
2019-07-19,138322.18
2019-07-20,161594.43
2019-07-21,315676.2
2019-07-22,115540.29
2019-07-23,121294.63
2019-07-24,85606.03
2019-07-25,175735.56
2019-07-26,363064.97
2019-07-27,546762.39
2019-07-28,277022.47
2019-07-29,166053.7
2019-07-30,120673.11
2019-07-31,125342.71
2019-08-01,1368134.99
2019-08-02,1003834.96
2019-08-03,1165525.4
2019-08-04,225087.47
2019-08-05,452181.01
2019-08-06,633005.23
2019-08-07,444856.67
2019-08-08,424808.29
2019-08-09,29578.95
2019-08-10,627577.2
2019-08-11,138835.98
2019-08-12,1145713.89
2019-08-13,412101.35
2019-08-14,197131.69
2019-08-15,385692.88
2019-08-16,243228.11
2019-08-17,444776.58999999997
2019-08-18,328717.79
2019-08-19,223451.74
2019-08-20,80187.31999999999
2019-08-21,99729.88
2019-08-22,103239.87
2019-08-23,132384.51
2019-08-24,177162.24
2019-08-25,264008.52
2019-08-26,148769.22
2019-08-27,153516.81
2019-08-28,159784.67
2019-08-29,114904.16
2019-08-30,41946.33
2019-08-31,190585.02
2019-09-01,1198207.91
2019-09-02,1299514.64
2019-09-03,1234453.47
2019-09-04,283231.44
2019-09-05,279195.25
2019-09-06,232558.22
2019-09-07,347422.74
2019-09-08,152625.21
2019-09-09,262232.01
2019-09-10,612459.58
2019-09-11,197624.63
2019-09-12,916314.47
2019-09-13,557425.72
2019-09-14,141663.4
2019-09-15,634811.91
2019-09-16,365512.04
2019-09-17,912795.67
2019-09-18,760363.31
2019-09-19,307167.43
2019-09-20,179658.43
2019-09-21,126993.5
2019-09-22,240604.92
2019-09-23,279184.34
2019-09-24,71834.46
2019-09-25,131993.13
2019-09-26,166836.64
2019-09-27,337800.47
2019-09-28,683748.78
2019-09-29,888827.64
2019-09-30,1171316.26
2019-10-01,328064.89
2019-10-02,1147787.21
2019-10-03,736611.68
2019-10-04,272700.69
2019-10-05,281736.33
2019-10-06,214895.06
2019-10-07,305085.72
2019-10-08,634974.58
2019-10-09,621188.5
2019-10-10,782472.35
2019-10-11,63080.94
2019-10-12,688684.95
2019-10-13,530724.31
2019-10-14,447047.23
2019-10-15,203587.66
2019-10-16,612397.58
2019-10-17,401037.69
2019-10-18,502535.24
2019-10-19,480386.63
2019-10-20,175157.99
2019-10-21,150244.83000000002
2019-10-22,154864.3
2019-10-23,145974.73
2019-10-24,243810.87
2019-10-25,590728.9
2019-10-26,923237.43
2019-10-27,884494.61
2019-10-28,469000.14
2019-10-29,137708.21
2019-10-30,43169.73
2019-10-31,106396.12
2019-11-01,678067.9
2019-11-02,1283358.39
2019-11-03,784018.21
2019-11-04,275315.55
2019-11-05,236823.97
2019-11-06,189746.55
2019-11-07,72483.65
2019-11-08,407062.18
2019-11-09,363392.07
2019-11-10,1088357.61
2019-11-11,382877.09
2019-11-12,639725.47
2019-11-13,234495.44
2019-11-14,349543.34
2019-11-15,697090.62
2019-11-16,512174.37
2019-11-17,405290.82
2019-11-18,528613.51
2019-11-19,660879.77
2019-11-20,41219.479999999996
2019-11-21,150741.15
2019-11-22,269819.19
2019-11-23,625560.92
2019-11-24,322515.25
2019-11-25,101172.86
2019-11-26,192038.89
2019-11-27,604563.1
2019-11-28,1172235.42
2019-11-29,1030927.05
2019-11-30,346319.27
2019-12-01,926234.8
2019-12-02,749080.32
2019-12-03,725436.92
2019-12-04,237262.29
2019-12-05,516989.35
2019-12-06,328132.17
2019-12-07,65417.41
2019-12-08,216372.85
2019-12-09,348203.49
2019-12-10,845704.4
2019-12-11,507513.91
2019-12-12,333771.28
2019-12-13,623456.5
2019-12-14,922722.39
2019-12-15,1143741.12
2019-12-16,528737.97
2019-12-17,694594.26
2019-12-18,535709.44
2019-12-19,500046.4
2019-12-20,537806.31
2019-12-21,378347.69
2019-12-22,364991.48
2019-12-23,612028.16
2019-12-24,483636.69
2019-12-25,302730.74
2019-12-26,260753.76
2019-12-27,161109.74
2019-12-28,84807.81
2019-12-29,310595.95
2019-12-30,984078.52
2019-12-31,847790.04
2020-01-01,345696.75
2020-01-02,1104208.66
2020-01-03,908360.9400000001
2020-01-04,475223.92
2020-01-05,480664.46
2020-01-06,289966.2
2020-01-07,441356.24
2020-01-08,184471.11
2020-01-09,132828.11
2020-01-10,146419.78
2020-01-11,571030.86
2020-01-12,184038.72
2020-01-13,544329.77
2020-01-14,1154523.54
2020-01-15,1145581.39
2020-01-16,474888.95
2020-01-17,648668.3
2020-01-18,610568.53
2020-01-19,193458.2
2020-01-20,229425.26
2020-01-21,584815.63
2020-01-22,495721.95
2020-01-23,152947.33
2020-01-24,301168.16
2020-01-25,182586.61
2020-01-26,138468.12
2020-01-27,579913.87
2020-01-28,967696.0
2020-01-29,1173466.46
2020-01-30,1129116.06
2020-01-31,1142441.48
2020-02-01,498459.52999999997
2020-02-02,796913.16
2020-02-03,349275.5
2020-02-04,607543.73
2020-02-05,373690.43
2020-02-06,185034.15
2020-02-07,237223.4
2020-02-08,115051.49
2020-02-09,165431.05
2020-02-10,496244.66000000003
2020-02-11,956531.65
2020-02-12,152537.27
2020-02-13,743097.9400000001
2020-02-14,206918.29
2020-02-15,753225.76
2020-02-16,1334622.78
2020-02-17,1133593.96
2020-02-18,1221980.8
2020-02-19,1082028.79
2020-02-20,786884.1
2020-02-21,1176524.03
2020-02-22,1353680.85
2020-02-23,1102154.06
2020-02-24,846528.82
2020-02-25,1084229.85
2020-02-26,586467.6
2020-02-27,291200.66
2020-02-28,721302.07
2020-02-29,1031184.76
2020-03-01,997829.99
2020-03-02,634760.68
2020-03-03,340440.22
2020-03-04,719121.9
2020-03-05,287070.2
2020-03-06,124171.87
2020-03-07,232767.28
2020-03-08,139541.83
2020-03-09,327196.0
2020-03-10,686213.23
2020-03-11,422440.21
2020-03-12,553003.45
2020-03-13,1221149.85
2020-03-14,259545.93
2020-03-15,907883.65
2020-03-16,346922.84
2020-03-17,196630.34
2020-03-18,506520.58
2020-03-19,113250.38
2020-03-20,194578.64
2020-03-21,692021.9400000001
2020-03-22,490257.22
2020-03-23,261050.78
2020-03-24,339233.4
2020-03-25,523068.77
2020-03-26,539121.34
2020-03-27,417055.46
2020-03-28,300260.39
2020-03-29,756072.38
2020-03-30,290686.09
2020-03-31,149985.08
2020-04-01,1227945.66
2020-04-02,937552.12
2020-04-03,370032.3
2020-04-04,114424.61
2020-04-05,126506.29000000001
2020-04-06,289989.66
2020-04-07,653110.26
2020-04-08,120180.23
2020-04-09,408816.04
2020-04-10,384619.46
2020-04-11,494824.96
2020-04-12,641568.46
2020-04-13,682180.88
2020-04-14,539759.26
2020-04-15,597233.36
2020-04-16,312104.35
2020-04-17,100226.67
2020-04-18,207507.74
2020-04-19,482349.44
2020-04-20,616754.14
2020-04-21,801813.28
2020-04-22,501645.39
2020-04-23,138221.2
2020-04-24,402786.47
2020-04-25,354656.49
2020-04-26,58079.96
2020-04-27,79752.79
2020-04-28,167072.32
2020-04-29,225846.88999999998
2020-04-30,432271.41
2020-05-01,438027.47
2020-05-02,712678.43
2020-05-03,374305.36
2020-05-04,535751.61
2020-05-05,372696.85
2020-05-06,462808.38
2020-05-07,782000.56
2020-05-08,115774.69
2020-05-09,221982.85
2020-05-10,342385.27
2020-05-11,479450.34
2020-05-12,375383.94
2020-05-13,122286.14
2020-05-14,180150.96
2020-05-15,317356.41
2020-05-16,438776.33
2020-05-17,446079.31
2020-05-18,388580.58
2020-05-19,342118.34
2020-05-20,83525.99
2020-05-21,78092.29
2020-05-22,370623.42
2020-05-23,416588.8
2020-05-24,628521.93
2020-05-25,524226.95
2020-05-26,84516.73
2020-05-27,121945.44
2020-05-28,356698.7
2020-05-29,173795.08
2020-05-30,409450.01
2020-05-31,508388.96
2020-06-01,393351.9
2020-06-02,628946.63
2020-06-03,526793.15
2020-06-04,563603.84
2020-06-05,473873.58
2020-06-06,637548.15
2020-06-07,866821.6
2020-06-08,177934.95
2020-06-09,278527.42
2020-06-10,677037.7
2020-06-11,219468.62
2020-06-12,555047.36
2020-06-13,368251.27
2020-06-14,340080.48
2020-06-15,141117.17
2020-06-16,50750.65
2020-06-17,78171.6
2020-06-18,204127.28
2020-06-19,225768.51
2020-06-20,588207.69
2020-06-21,270559.06
2020-06-22,279733.33
2020-06-23,190156.29
2020-06-24,120806.96
2020-06-25,269406.87
2020-06-26,174736.93
2020-06-27,150003.1
2020-06-28,282214.34
2020-06-29,134541.83
2020-06-30,737285.64
2020-07-01,504348.63
2020-07-02,132450.61
2020-07-03,643917.82
2020-07-04,325510.42
2020-07-05,305255.46
2020-07-06,229035.24
2020-07-07,458805.21
