date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,windturbines_mw
2013-01-25,-4.5,-7.8,-1.5,0.0,60.0,122.3,8.9,28.6,1020.5,208,40700.0
2013-01-26,-5.5,-8.6,-1.6,0.2,53.3,144.3,16.0,34.9,1012.9,148,255194.0
2013-01-27,0.8,-1.9,3.0,3.8,56.7,179.3,15.5,37.7,1004.7,0,287309.0
2013-01-28,2.6,0.2,4.9,1.6,33.3,205.0,14.9,37.9,1010.1,76,287045.0
2013-01-29,6.6,3.3,9.8,11.9,13.3,212.0,18.8,46.2,1006.0,4,551166.0
2013-01-30,9.7,6.8,12.9,7.2,0.0,238.0,25.1,64.6,1003.0,16,702845.0
2013-01-31,7.0,5.6,8.6,2.9,0.0,252.0,30.5,79.5,1006.7,46,844970.0
2013-02-01,5.7,3.1,7.4,7.5,0.0,229.0,17.5,63.1,999.7,0,416752.0
2013-02-02,2.3,-0.1,4.1,1.2,0.0,320.3,16.2,45.6,1000.6,114,263275.0
2013-02-03,1.9,-1.1,4.4,4.0,0.0,262.0,17.6,44.7,1010.9,0,225118.0
2013-02-04,5.0,2.5,7.8,2.2,3.3,252.3,20.4,55.7,1004.4,12,135352.0
2013-02-05,2.7,-0.9,6.3,5.8,0.0,235.3,20.4,62.3,997.4,78,93299.0
2013-02-06,0.9,-1.4,3.4,0.9,20.0,189.7,13.2,31.6,997.9,172,658672.0
2013-02-07,0.8,-0.9,3.3,1.6,3.3,286.0,11.3,27.5,1007.1,90,48987.0
2013-02-08,-0.4,-2.7,0.7,0.9,20.0,295.3,10.4,24.9,1012.1,26,103348.0
2013-02-09,-1.7,-4.6,1.2,0.3,20.0,215.7,7.7,19.1,1017.5,66,652406.0
2013-02-10,-2.9,-5.9,-0.0,0.0,13.3,131.3,12.1,33.0,1014.4,210,218311.0
2013-02-11,-1.8,-5.2,0.6,0.0,6.7,95.7,17.4,38.6,1009.2,170,236690.0
2013-02-12,-1.1,-3.8,0.6,0.4,6.7,47.3,10.7,25.8,1014.3,88,58478.0
2013-02-13,-1.2,-3.5,1.1,0.0,16.7,156.3,6.9,18.7,1023.9,78,19005.0
2013-02-14,-1.4,-3.8,1.0,0.4,3.3,147.3,14.1,37.3,1022.0,162,61882.0
2013-02-15,0.4,-1.7,2.4,0.4,6.7,123.3,9.4,23.9,1018.7,10,42432.0
2013-02-16,2.0,0.5,3.7,1.0,0.0,115.0,4.8,13.4,1023.4,0,5495.0
2013-02-17,2.2,-0.3,4.3,0.0,0.0,106.7,7.6,18.0,1024.8,86,2315.0
2013-02-18,1.0,-1.6,4.1,2.5,0.0,191.0,7.1,21.4,1021.4,178,56066.0
2013-02-19,0.7,-1.7,2.2,0.7,13.3,335.3,13.4,32.4,1015.6,0,341598.0
2013-02-20,-0.6,-3.0,1.5,0.1,10.0,138.0,14.4,36.7,1023.1,124,263848.0
2013-02-21,-1.8,-3.8,0.3,0.0,6.7,32.7,13.7,31.8,1023.6,136,107867.0
2013-02-22,-2.5,-4.1,-0.5,0.0,6.7,50.7,16.1,37.5,1019.6,106,212490.0
2013-02-23,-2.0,-4.9,-0.3,1.2,3.3,31.0,17.5,43.4,1015.9,10,405664.0
2013-02-24,0.4,-1.2,1.7,1.4,40.0,142.0,13.1,28.2,1015.5,0,141823.0
2013-02-25,1.6,0.8,2.7,0.9,10.0,152.0,13.1,28.1,1022.4,0,141435.0
2013-02-26,2.1,0.8,3.9,0.0,0.0,43.3,12.1,26.5,1031.1,18,63074.0
2013-02-27,1.9,-0.2,4.3,0.0,0.0,39.0,7.1,20.3,1032.1,106,9595.0
2013-02-28,1.8,-1.3,5.2,0.0,0.0,179.3,9.2,31.6,1026.9,0,125283.0
2013-03-01,2.4,-1.5,5.5,0.0,0.0,193.3,12.6,30.7,1023.1,154,723848.0
2013-03-02,1.1,-2.8,5.4,0.1,0.0,189.0,11.7,32.0,1023.1,264,304893.0
2013-03-03,2.4,-2.0,6.0,0.0,0.0,215.7,12.9,31.1,1021.1,110,278210.0
2013-03-04,2.7,-3.4,9.7,0.0,0.0,151.7,10.0,32.3,1020.9,526,239759.0
2013-03-05,5.9,-0.4,13.8,0.0,0.0,132.0,12.0,30.0,1012.0,606,72764.0
2013-03-06,6.7,-0.9,15.8,0.0,0.0,104.0,8.0,22.1,1005.1,564,402391.0
2013-03-07,6.4,2.1,11.2,1.9,0.0,85.0,16.3,37.9,1003.7,112,152669.0
2013-03-08,4.9,2.7,8.2,0.7,0.0,93.7,19.2,39.2,1004.9,50,161362.0
2013-03-09,3.4,1.9,5.3,5.7,0.0,125.0,17.9,41.9,1003.7,0,251226.0
2013-03-10,-0.7,-3.1,2.0,2.4,63.3,142.3,19.7,42.6,1002.4,2,432023.0
2013-03-11,-3.5,-4.6,-2.2,1.6,93.3,30.3,14.1,31.7,1007.0,2,471026.0
2013-03-12,-4.4,-8.1,-1.5,1.3,143.3,32.3,10.0,27.3,1005.7,226,78892.0
2013-03-13,-4.4,-11.4,0.0,0.7,136.7,179.0,7.5,23.9,1005.6,360,10036.0
2013-03-14,-2.9,-9.0,1.2,0.4,110.0,273.3,7.5,29.0,1010.7,310,15607.0
2013-03-15,-3.2,-11.2,2.3,0.0,96.7,231.7,7.7,25.9,1015.2,376,22482.0
2013-03-16,0.6,-4.6,5.0,0.0,56.7,144.7,19.0,43.5,1013.7,278,266356.0
2013-03-17,1.5,-1.1,3.9,1.2,40.0,119.3,24.5,53.5,1005.3,188,608132.0
2013-03-18,1.7,-1.5,5.2,1.3,43.3,116.0,17.8,43.8,997.6,146,406046.0
2013-03-19,0.2,-2.7,2.9,2.8,60.0,155.0,10.7,28.8,998.2,22,127455.0
2013-03-20,-0.0,-1.9,1.7,5.0,76.7,134.3,10.9,32.0,1005.8,6,63941.0
2013-03-21,-0.7,-3.9,1.1,0.5,80.0,229.7,9.6,24.7,1017.3,6,68274.0
2013-03-22,-1.1,-5.5,2.3,0.0,73.3,63.3,17.4,47.3,1020.9,200,200585.0
2013-03-23,-3.8,-6.3,-1.1,0.0,70.0,86.7,25.2,54.0,1023.0,444,494808.0
2013-03-24,-2.8,-7.4,1.7,0.0,66.7,84.3,21.5,45.6,1022.1,540,425101.0
2013-03-25,-1.5,-4.7,2.3,0.0,60.0,79.7,22.8,50.5,1019.5,552,532337.0
2013-03-26,-1.0,-4.8,3.4,0.0,50.0,72.0,18.5,47.5,1016.4,564,381315.0
2013-03-27,-0.3,-4.9,4.0,0.0,40.0,79.0,17.1,42.0,1014.7,492,311232.0
2013-03-28,0.3,-2.1,2.9,0.6,33.3,81.7,13.6,29.2,1011.7,124,164054.0
2013-03-29,-0.1,-2.4,1.9,1.2,40.0,125.3,9.8,23.8,1007.4,14,89778.0
2013-03-30,0.2,-3.0,2.8,0.0,36.7,114.0,7.9,22.0,1007.9,38,29055.0
2013-03-31,0.6,-3.4,4.0,0.2,30.0,18.7,10.4,29.0,1011.7,186,69280.0
2013-04-01,0.6,-5.8,5.5,0.0,16.7,30.3,10.8,35.6,1011.5,478,631596.0
2013-04-02,1.0,-4.9,6.0,0.0,0.0,56.3,12.2,37.7,1014.8,522,514931.0
2013-04-03,1.2,-2.8,4.9,0.0,0.0,63.0,15.7,42.0,1018.1,166,77925.0
2013-04-04,2.2,-0.9,5.8,0.0,0.0,57.7,14.9,30.4,1014.2,248,129642.0
2013-04-05,1.8,-0.3,3.6,0.0,0.0,38.7,11.2,26.5,1012.0,0,44055.0
2013-04-06,2.9,-2.5,6.7,0.2,0.0,17.3,9.2,26.9,1018.6,208,184077.0
2013-04-07,3.3,-3.8,9.7,0.0,0.0,230.0,8.2,29.3,1019.7,530,42353.0
2013-04-08,4.0,-2.5,9.3,0.6,0.0,94.0,11.9,41.1,1010.1,376,48456.0
2013-04-09,5.3,0.3,9.6,1.0,0.0,108.0,17.0,37.1,1004.5,158,15632.0
2013-04-10,6.2,4.2,8.7,3.3,0.0,132.3,12.3,31.1,1005.3,0,434442.0
2013-04-11,9.1,5.2,13.7,4.5,0.0,159.0,11.6,36.8,1000.9,50,719498.0
2013-04-12,9.8,7.0,14.0,2.2,0.0,223.3,13.9,44.8,1001.2,140,392000.0
2013-04-13,9.4,5.1,13.2,0.5,0.0,245.0,16.8,46.9,1014.3,138,401638.0
2013-04-14,12.8,4.5,19.5,0.0,0.0,152.7,13.0,33.5,1022.8,286,105636.0
2013-04-15,16.1,10.4,22.7,0.7,0.0,117.3,13.4,42.1,1019.6,512,278303.0
2013-04-16,15.0,9.1,20.7,0.5,0.0,204.0,9.7,35.0,1018.4,266,66951.0
2013-04-17,16.1,10.9,21.3,0.0,0.0,210.7,10.9,29.7,1019.5,338,75673.0
2013-04-18,16.3,9.7,21.5,0.0,0.0,225.0,19.5,57.0,1013.8,480,423210.0
2013-04-19,10.6,5.9,14.8,0.0,0.0,270.7,17.2,41.9,1021.6,378,233046.0
2013-04-20,8.0,3.2,12.8,0.0,0.0,123.3,12.8,33.0,1028.8,730,117254.0
2013-04-21,9.8,2.8,14.9,0.0,0.0,161.7,11.3,30.3,1020.7,414,180687.0
2013-04-22,11.6,6.5,17.7,0.0,0.0,295.3,9.1,28.8,1015.3,482,60869.0
2013-04-23,11.9,7.4,17.0,0.0,0.0,242.0,16.3,44.0,1018.4,174,342407.0
2013-04-24,13.8,5.4,21.1,0.0,0.0,221.7,12.7,35.9,1023.6,594,132599.0
2013-04-25,15.9,9.7,22.2,0.1,0.0,227.7,8.2,25.0,1021.5,300,84171.0
2013-04-26,13.0,6.5,19.7,9.5,0.0,226.0,11.9,42.7,1008.8,156,208557.0
2013-04-27,6.9,4.1,9.8,0.9,0.0,225.7,13.8,35.1,1009.6,64,135870.0
2013-04-28,7.9,2.2,12.8,0.0,0.0,289.7,8.4,28.3,1015.2,448,55275.0
2013-04-29,9.9,5.5,14.4,0.3,0.0,230.0,15.1,44.8,1015.7,306,208849.0
2013-04-30,9.5,2.8,14.4,0.0,0.0,203.3,10.8,31.5,1022.2,280,75941.0
2013-05-01,11.1,4.7,16.4,0.0,0.0,75.3,10.1,31.2,1023.5,454,226943.0
2013-05-02,12.6,7.9,17.2,0.0,0.0,59.3,13.0,33.1,1020.4,184,523957.0
2013-05-03,13.0,6.8,19.0,0.0,0.0,53.0,9.2,25.2,1017.4,488,176696.0
2013-05-04,13.2,5.0,20.3,0.0,0.0,252.0,10.2,32.9,1016.9,722,77296.0
2013-05-05,14.3,6.3,20.9,0.0,0.0,301.7,8.1,29.3,1022.4,754,54696.0
2013-05-06,16.3,7.8,23.2,0.0,0.0,80.7,9.0,27.0,1020.2,508,61410.0
2013-05-07,15.5,10.1,21.4,6.7,0.0,82.0,9.5,32.9,1015.8,224,39227.0
2013-05-08,16.9,11.5,23.0,1.1,0.0,159.0,11.3,36.1,1011.8,310,65047.0
2013-05-09,15.8,11.5,20.5,1.3,0.0,230.3,9.1,37.1,1011.9,232,115358.0
2013-05-10,13.7,8.2,17.9,0.4,0.0,236.3,12.7,42.0,1012.8,236,90699.0
2013-05-11,12.5,7.6,17.6,1.4,0.0,219.3,11.9,44.7,1013.6,260,318731.0
2013-05-12,10.3,5.5,15.2,1.9,0.0,240.7,13.9,43.9,1012.9,296,802276.0
2013-05-13,10.5,5.6,15.2,2.1,0.0,214.7,14.3,44.0,1012.7,224,215064.0
2013-05-14,11.8,8.3,15.0,0.4,0.0,226.3,12.8,40.7,1009.1,186,153789.0
2013-05-15,15.7,9.0,22.4,4.4,0.0,141.7,15.5,47.9,1002.4,456,317973.0
2013-05-16,16.4,10.4,21.3,3.0,0.0,141.0,11.7,36.1,999.2,332,228473.0
2013-05-17,17.3,12.5,21.3,1.0,0.0,160.0,12.8,34.9,1000.0,348,218128.0
2013-05-18,12.2,8.7,15.7,8.7,0.0,242.3,10.4,30.2,1006.7,98,178593.0
2013-05-19,14.0,7.1,19.4,3.8,0.0,310.0,9.3,26.4,1007.8,514,60458.0
2013-05-20,13.2,10.1,15.8,2.9,0.0,252.7,11.5,28.8,1007.7,6,212854.0
2013-05-21,12.5,8.7,16.2,19.4,0.0,209.7,12.1,32.4,1008.4,120,127432.0
2013-05-22,9.1,6.2,11.6,5.8,0.0,270.0,21.3,58.6,1006.8,16,346692.0
2013-05-23,7.6,2.9,11.8,3.2,0.0,262.7,12.1,34.1,1007.7,304,113719.0
2013-05-24,8.5,3.7,13.2,0.5,0.0,269.3,10.1,30.5,1010.5,248,73473.0
2013-05-25,8.8,4.6,12.6,17.2,0.0,297.7,13.6,38.5,1010.3,92,218398.0
2013-05-26,10.5,8.7,12.7,8.1,0.0,278.7,14.0,34.0,1005.2,0,286426.0
2013-05-27,12.5,8.5,17.6,0.0,0.0,142.0,10.5,29.0,1007.3,330,82084.0
2013-05-28,13.7,7.6,19.5,7.2,0.0,257.7,11.3,35.4,1003.3,360,102566.0
2013-05-29,12.3,9.4,16.7,8.3,0.0,134.0,10.1,32.2,1000.5,100,50258.0
2013-05-30,14.3,9.9,19.1,3.1,0.0,271.3,9.8,33.7,1005.4,232,155356.0
2013-05-31,16.5,12.4,21.8,2.8,0.0,113.7,17.8,48.2,1004.9,342,338823.0
2013-06-01,14.2,11.5,16.5,0.3,0.0,318.7,18.5,42.6,1010.9,2,248275.0
2013-06-02,12.5,8.6,16.6,2.9,0.0,324.3,24.0,51.5,1019.0,378,165471.0
2013-06-03,12.5,7.0,18.3,0.0,0.0,326.3,17.0,42.0,1023.4,488,72025.0
2013-06-04,13.9,6.5,20.2,0.0,0.0,226.7,13.0,37.2,1021.0,582,45032.0
2013-06-05,15.9,6.3,22.3,0.0,0.0,78.0,8.0,25.8,1019.7,796,117826.0
2013-06-06,17.7,9.2,24.0,0.0,0.0,75.3,8.9,28.4,1020.8,864,51046.0
2013-06-07,18.4,9.7,25.4,0.0,0.0,53.7,7.1,25.1,1020.2,822,42873.0
2013-06-08,17.7,11.1,23.5,0.0,0.0,239.0,8.9,28.8,1016.4,632,128298.0
2013-06-09,15.8,10.9,21.3,1.6,0.0,233.7,10.9,27.0,1011.0,384,290699.0
2013-06-10,15.0,8.9,20.7,0.3,0.0,209.0,11.4,28.8,1011.2,394,18029.0
2013-06-11,15.8,9.0,21.2,0.0,0.0,284.0,7.8,26.5,1016.0,610,420258.0
2013-06-12,18.6,10.9,23.9,1.2,0.0,160.0,11.5,36.5,1017.3,470,983233.0
2013-06-13,18.9,12.5,25.1,12.6,0.0,207.7,15.5,50.2,1013.5,198,216627.0
2013-06-14,15.1,10.2,19.4,0.2,0.0,237.0,14.0,39.2,1017.4,258,219502.0
2013-06-15,16.4,10.0,22.7,1.5,0.0,171.7,14.8,53.1,1013.0,488,186066.0
2013-06-16,16.0,10.7,20.9,0.0,0.0,234.3,13.3,38.8,1014.8,388,197777.0
2013-06-17,19.2,10.4,25.9,0.0,0.0,102.7,7.5,24.6,1015.7,660,52209.0
2013-06-18,22.5,16.0,29.3,0.0,0.0,71.3,9.2,23.9,1015.3,690,55772.0
2013-06-19,25.5,18.1,32.8,9.4,0.0,135.7,13.3,49.5,1013.3,634,136047.0
2013-06-20,22.9,17.0,27.7,20.8,0.0,135.7,13.0,65.4,1011.5,532,156459.0
2013-06-21,19.0,15.1,23.3,0.1,0.0,220.0,18.5,57.1,1010.7,304,364729.0
2013-06-22,18.8,14.6,23.5,1.6,0.0,210.3,16.9,43.2,1012.9,374,167271.0
2013-06-23,16.8,13.0,21.1,0.5,0.0,217.3,17.6,46.0,1011.2,268,211293.0
2013-06-24,15.3,12.6,19.0,3.3,0.0,252.0,12.0,34.6,1017.5,90,82669.0
2013-06-25,13.0,10.2,16.0,10.4,0.0,306.0,16.0,38.1,1022.3,34,276755.0
2013-06-26,12.3,7.6,15.9,2.8,0.0,289.3,17.8,44.2,1023.4,70,447133.0
2013-06-27,12.6,9.1,17.1,1.5,0.0,254.3,11.2,34.1,1021.4,184,114281.0
2013-06-28,13.2,10.3,16.5,7.4,0.0,189.0,11.9,29.2,1018.4,116,50266.0
2013-06-29,14.4,9.1,18.0,0.8,0.0,253.0,16.6,49.5,1016.1,124,218325.0
2013-06-30,13.3,7.0,17.9,0.1,0.0,244.0,12.5,32.0,1020.2,268,230982.0
2013-07-01,17.6,12.4,23.7,5.2,0.0,235.0,11.5,37.2,1015.4,362,42847.0
2013-07-02,17.7,11.7,23.0,0.3,0.0,233.0,8.5,34.8,1014.0,610,72500.0
2013-07-03,19.1,14.3,24.6,4.7,0.0,153.0,11.4,36.5,1010.1,208,334949.0
2013-07-04,18.8,15.5,22.2,0.3,0.0,242.7,8.8,27.6,1019.1,174,67601.0
2013-07-05,19.2,13.2,23.2,0.0,0.0,299.0,9.2,30.1,1026.8,344,126313.0
2013-07-06,18.8,11.4,24.8,0.0,0.0,260.0,7.7,22.9,1029.6,826,31495.0
2013-07-07,19.6,11.1,26.2,0.0,0.0,44.3,8.0,28.8,1030.1,918,36448.0
2013-07-08,20.3,11.9,26.8,0.0,0.0,134.3,9.0,29.0,1029.4,880,40515.0
2013-07-09,20.5,12.6,26.9,0.0,0.0,225.7,8.2,26.0,1024.0,818,228128.0
2013-07-10,17.7,13.2,22.1,0.0,0.0,308.7,16.1,41.5,1018.6,566,21790.0
2013-07-11,16.3,11.5,20.7,0.0,0.0,209.7,14.0,36.4,1019.2,406,398037.0
2013-07-12,16.1,10.5,21.2,0.1,0.0,214.3,11.4,28.8,1020.8,484,632392.0
2013-07-13,16.9,9.6,22.8,0.0,0.0,207.0,11.9,34.9,1021.0,642,124583.0
2013-07-14,16.3,11.7,20.3,0.0,0.0,199.7,14.0,34.7,1021.3,296,177812.0
2013-07-15,17.5,11.1,23.7,0.0,0.0,228.7,10.8,29.4,1021.5,592,108825.0
2013-07-16,19.4,11.8,26.0,0.0,0.0,215.0,8.4,24.1,1022.4,670,43929.0
2013-07-17,20.4,12.5,27.1,0.0,0.0,231.7,8.5,30.0,1022.8,616,44521.0
2013-07-18,21.6,13.6,27.9,0.0,0.0,239.7,9.6,33.1,1023.0,814,66407.0
2013-07-19,20.8,14.2,26.5,0.0,0.0,205.7,15.1,40.7,1020.9,744,179270.0
2013-07-20,20.4,13.4,26.2,0.0,0.0,239.7,10.7,33.4,1020.9,808,68735.0
2013-07-21,22.4,12.0,30.2,0.0,0.0,149.0,6.5,23.9,1020.5,894,37164.0
2013-07-22,24.2,14.2,32.1,0.0,0.0,162.0,6.9,28.4,1016.7,854,23168.0
2013-07-23,23.3,16.1,30.9,0.0,0.0,84.0,10.7,38.4,1014.1,740,80945.0
2013-07-24,21.7,15.3,28.8,6.3,0.0,162.3,10.3,30.7,1014.3,512,77257.0
2013-07-25,22.2,17.2,28.1,8.9,0.0,216.7,7.9,30.0,1014.9,534,20012.0
2013-07-26,23.8,18.6,29.7,2.5,0.0,123.7,7.2,32.4,1013.4,420,29163.0
2013-07-27,24.9,19.1,32.2,1.6,0.0,136.3,8.0,49.8,1009.1,666,45312.0
2013-07-28,24.0,18.6,28.9,1.2,0.0,197.7,10.9,42.8,1009.7,352,182392.0
2013-07-29,20.9,16.8,25.5,11.1,0.0,155.7,9.2,41.1,1013.5,248,65018.0
2013-07-30,18.7,15.1,23.5,6.4,0.0,244.3,11.0,47.4,1015.4,420,228684.0
2013-07-31,19.8,16.1,24.9,0.4,0.0,248.3,15.6,42.8,1015.4,278,293198.0
2013-08-01,22.6,15.5,29.5,0.1,0.0,179.3,9.2,28.7,1016.0,574,105562.0
2013-08-02,27.1,18.5,34.4,0.9,0.0,120.7,10.8,31.6,1012.5,836,30753.0
2013-08-03,23.9,16.2,29.6,0.9,0.0,269.3,12.1,44.6,1015.7,466,338771.0
2013-08-04,20.8,14.3,27.0,3.5,0.0,158.3,8.1,27.4,1020.6,530,118663.0
2013-08-05,22.3,14.6,28.8,0.0,0.0,108.7,10.9,33.7,1017.0,682,73128.0
2013-08-06,22.4,16.0,27.8,7.2,0.0,214.0,13.3,58.1,1013.8,610,28977.0
2013-08-07,19.8,13.8,25.9,3.7,0.0,85.3,9.8,34.0,1012.1,270,29697.0
2013-08-08,18.5,13.8,21.9,0.9,0.0,282.7,12.0,35.0,1014.8,154,130979.0
2013-08-09,17.3,12.2,23.2,0.0,0.0,229.3,8.1,25.1,1019.5,350,237867.0
2013-08-10,17.4,12.6,23.3,1.2,0.0,236.7,9.7,46.6,1017.9,340,25779.0
2013-08-11,16.5,11.7,21.8,0.3,0.0,242.0,12.1,35.5,1016.6,302,71103.0
2013-08-12,16.6,12.4,23.0,1.3,0.0,223.7,11.9,38.8,1014.0,272,497767.0
2013-08-13,15.0,10.4,20.7,1.3,0.0,258.3,14.2,46.7,1015.5,398,243835.0
2013-08-14,14.3,8.4,20.7,1.3,0.0,213.0,11.8,39.6,1020.9,374,280790.0
2013-08-15,16.6,8.5,22.9,0.1,0.0,182.7,8.4,27.6,1021.5,456,50594.0
2013-08-16,20.8,13.8,27.9,0.3,0.0,174.3,10.6,34.2,1017.5,678,95443.0
2013-08-17,20.4,15.1,26.0,0.4,0.0,224.3,8.3,27.2,1014.2,398,89855.0
2013-08-18,19.3,14.9,23.7,4.9,0.0,193.0,13.6,42.0,1011.8,72,242792.0
2013-08-19,16.6,12.4,20.8,2.2,0.0,160.7,8.1,33.9,1015.6,166,91271.0
2013-08-20,15.3,10.4,20.4,0.3,0.0,228.7,8.7,27.5,1025.9,216,130936.0
2013-08-21,15.9,9.3,22.5,0.0,0.0,196.3,5.5,20.3,1025.4,526,19144.0
2013-08-22,17.9,10.7,24.6,0.0,0.0,94.3,6.5,22.1,1020.8,574,25660.0
2013-08-23,19.0,12.1,24.8,0.0,0.0,94.0,11.4,31.6,1018.9,612,115309.0
2013-08-24,18.1,12.1,23.9,2.0,0.0,100.0,13.9,38.6,1015.0,512,210376.0
2013-08-25,17.9,13.6,22.4,0.8,0.0,53.3,14.5,35.9,1014.0,460,307724.0
2013-08-26,16.9,12.0,22.0,0.0,0.0,52.0,13.6,37.6,1017.3,508,284985.0
2013-08-27,16.9,10.4,22.9,0.0,0.0,78.0,9.6,28.5,1016.7,318,133146.0
2013-08-28,16.9,9.6,23.9,0.0,0.0,154.3,7.5,29.9,1018.4,458,35453.0
2013-08-29,16.9,8.9,23.8,0.0,0.0,236.3,6.0,20.2,1020.8,522,12635.0
2013-08-30,17.6,10.2,24.4,0.0,0.0,222.3,7.3,26.8,1018.7,368,38887.0
2013-08-31,16.8,11.4,21.6,2.0,0.0,264.7,12.1,40.8,1018.5,140,183403.0
2013-09-01,14.0,9.1,18.2,1.3,0.0,275.3,14.9,43.9,1022.7,246,195255.0
2013-09-02,15.6,12.3,18.7,7.7,0.0,261.0,20.9,46.3,1019.2,58,20600.0
2013-09-03,17.3,14.7,20.8,0.8,0.0,241.0,11.2,31.6,1024.1,72,209816.0
2013-09-04,18.2,13.2,22.9,0.0,0.0,148.3,6.8,18.2,1023.5,326,284618.0
2013-09-05,20.1,13.0,26.6,0.0,0.0,108.0,13.6,34.7,1017.0,726,76801.0
2013-09-06,21.1,14.4,28.6,0.0,0.0,114.0,16.1,39.0,1012.1,688,50943.0
2013-09-07,19.0,14.1,25.2,7.1,0.0,110.7,10.7,29.5,1017.1,434,18697.0
2013-09-08,16.4,12.6,20.0,2.6,0.0,174.7,12.5,36.2,1017.6,106,36612.0
2013-09-09,13.5,9.4,17.4,11.6,0.0,254.0,11.3,35.8,1015.1,98,225450.0
2013-09-10,12.1,8.8,15.9,4.8,0.0,173.3,13.6,34.4,1011.5,30,155139.0
2013-09-11,11.9,8.6,15.7,2.5,0.0,148.0,10.3,33.5,1011.1,78,562909.0
2013-09-12,13.3,9.5,18.2,2.4,0.0,223.7,6.9,24.0,1014.5,86,539213.0
2013-09-13,14.9,11.2,19.5,0.3,0.0,255.7,7.8,24.4,1017.6,204,50705.0
2013-09-14,15.2,11.0,19.4,2.6,0.0,191.0,10.9,29.5,1012.3,204,69960.0
2013-09-15,14.1,11.6,16.5,4.6,0.0,261.7,11.5,32.3,1008.7,72,109299.0
2013-09-16,12.6,7.9,16.8,0.4,0.0,226.0,16.2,49.6,1000.0,258,251875.0
2013-09-17,10.3,5.7,15.7,2.7,0.0,222.3,15.5,45.0,1000.9,344,199756.0
2013-09-18,10.6,7.7,13.4,2.2,0.0,251.0,10.9,28.7,998.2,50,172445.0
2013-09-19,11.5,7.2,15.6,2.2,0.0,248.3,11.8,34.0,1008.7,164,174675.0
2013-09-20,12.9,10.2,16.4,2.7,0.0,242.0,10.1,33.2,1013.1,40,111010.0
2013-09-21,13.2,8.9,17.6,0.0,0.0,250.7,6.8,22.9,1024.0,146,76893.0
2013-09-22,14.4,10.0,18.2,0.0,0.0,218.0,12.8,34.8,1024.7,54,250716.0
2013-09-23,16.0,13.6,18.5,0.7,0.0,304.0,17.7,43.5,1021.0,42,507738.0
2013-09-24,14.0,9.0,17.3,2.3,0.0,245.0,9.3,28.1,1015.6,140,131186.0
2013-09-25,11.5,7.4,15.9,5.8,0.0,109.3,10.1,29.1,1012.4,84,43784.0
2013-09-26,10.5,5.3,14.9,0.1,0.0,149.7,10.1,31.2,1014.2,194,114119.0
2013-09-27,9.7,3.1,16.0,0.0,0.0,220.3,8.1,26.2,1017.8,432,64085.0
2013-09-28,9.8,3.2,16.2,0.0,0.0,134.3,8.3,24.2,1015.6,404,57479.0
2013-09-29,10.6,5.6,16.3,0.0,0.0,87.0,16.2,43.8,1015.3,638,322217.0
2013-09-30,9.8,4.8,14.8,0.0,0.0,92.0,15.5,41.7,1014.5,558,348906.0
2013-10-01,9.7,4.9,15.2,0.0,0.0,83.3,13.0,34.9,1016.9,528,375789.0
2013-10-02,8.6,2.2,14.9,0.0,0.0,99.7,13.8,38.8,1023.0,574,45829.0
2013-10-03,8.7,3.4,14.2,1.2,0.0,117.0,21.8,51.7,1023.8,584,262290.0
2013-10-04,10.0,4.9,14.9,1.2,0.0,129.3,19.0,41.7,1019.5,266,124265.0
2013-10-05,12.3,9.0,15.3,0.2,0.0,213.7,8.0,23.2,1017.6,0,85556.0
2013-10-06,12.6,8.6,16.0,0.0,0.0,301.0,5.9,15.5,1024.1,32,71941.0
2013-10-07,12.5,7.6,17.3,0.0,0.0,186.3,5.3,19.3,1026.5,218,193976.0
2013-10-08,12.9,8.6,16.1,0.1,0.0,153.3,6.0,19.2,1024.2,52,76604.0
2013-10-09,13.0,9.2,15.9,3.9,0.0,204.7,11.4,30.9,1015.1,16,227850.0
2013-10-10,9.3,5.9,12.1,4.1,0.0,232.0,9.9,29.6,1007.6,108,71256.0
2013-10-11,10.8,6.9,13.7,3.6,0.0,66.3,16.1,41.0,1015.6,36,329447.0
2013-10-12,9.9,6.2,11.7,16.8,0.0,94.7,11.9,36.7,1018.4,0,53391.0
2013-10-13,8.3,3.9,11.5,0.1,0.0,166.3,12.0,32.1,1018.2,256,61232.0
2013-10-14,9.7,4.0,15.2,3.9,0.0,125.0,12.0,34.7,1016.6,406,124595.0
2013-10-15,10.0,7.1,12.4,4.6,0.0,184.3,10.1,28.9,1008.2,24,159298.0
2013-10-16,9.7,7.3,12.0,0.2,0.0,207.3,8.8,22.7,1011.6,32,41096.0
2013-10-17,11.4,7.6,15.1,5.2,0.0,220.0,20.0,56.0,1008.8,54,557516.0
2013-10-18,9.9,3.5,13.8,0.0,0.0,250.3,13.2,38.6,1017.1,332,370673.0
2013-10-19,10.0,4.3,16.1,0.2,0.0,124.3,13.5,34.8,1013.9,250,233896.0
2013-10-20,15.5,12.7,18.5,3.6,0.0,199.0,12.8,31.2,1011.7,90,238626.0
2013-10-21,14.5,11.0,17.7,0.0,0.0,197.0,14.0,33.7,1013.1,178,246232.0
2013-10-22,16.2,11.4,21.6,4.2,0.0,143.7,14.0,41.7,1009.1,462,272885.0
